GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS1442387526,2022-05-26 13:44:32.059888,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,,"13.0",,,Tom Ridge Environmental Center/Presque Isle Hawk Watch,L2943760,H,"42.1096013","-80.1539218",2022-05-25,09:30:00,obsr353838,S111272813,Traveling,P22,EBIRD,"210.0","0.161",,"1.0","1",,"0","1","0",,Hawk Watch.  Julie Leonard and David Sublette stopped by to visit.,
URN:CornellLabOfOrnithology:EBIRD:OBS1442081856,2022-05-25 16:12:54.943069,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,US-PA_1123,"13.0",,,Presque Isle SP (IBA),L129756,H,"42.15868","-80.0994568",2022-05-25,07:08:00,obsr727851,S111244292,Traveling,P22,EBIRD,"52.0","2.816",,"2.0","1",G8452876,"0","1","0",,,BW 55
URN:CornellLabOfOrnithology:EBIRD:OBS1415013013,2022-05-04 19:03:06.15627,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,,"13.0",,,Wintergreen Gorge,L11041050,H,"42.1257324","-79.9979943",2022-05-04,16:40:00,obsr3015930,S108956337,Traveling,P22,EBIRD_PA,"96.0","3.058",,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1411545788,2022-05-02 11:54:18.324072,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,US-PA_1123,,,,Presque Isle SP--Beach 10,L1056700,H,"42.1726547","-80.0875593",2022-05-01,15:34:00,obsr563874,S108670948,Traveling,P22,EBIRD,"31.0","0.966",,"1.0","1",,"0","1","0",,,"watched several minutes flying high above area south of Dead Pond, with swallows"
URN:CornellLabOfOrnithology:EBIRD:OBS1428883680,2022-05-14 17:43:41.363377,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,US-PA_1123,,,,Presque Isle SP--Pine Tree Trail,L799241,H,"42.1705206","-80.0907129",2022-05-14,15:32:00,obsr282997,S110112072,Traveling,P22,EBIRD,"131.0","1.484",,"1.0","1",,"0","1","0",,,Flyover
URN:CornellLabOfOrnithology:EBIRD:OBS1412204415,2022-05-02 11:50:08.655357,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,US-PA_1123,"13.0",,,Presque Isle SP (IBA),L129756,H,"42.15868","-80.0994568",2022-05-02,08:00:00,obsr353838,S108723473,Traveling,P22,EBIRD,"150.0","25.75",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1412651052,2022-05-02 17:40:31.943088,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,US-PA_1123,,,,Presque Isle SP--Leo's Landing,L999548,H,"42.1268858","-80.1431528",2022-05-02,09:16:00,obsr952644,S108759960,Traveling,P22,EBIRD,"51.0","0.933",,"2.0","1",G8289084,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1412074054,2022-05-02 17:40:31.943088,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,US-PA_1123,,,,Presque Isle SP--Leo's Landing,L999548,H,"42.1268858","-80.1431528",2022-05-02,09:16:00,obsr620596,S108712166,Traveling,P22,EBIRD,"51.0","0.933",,"2.0","1",G8289084,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1413105395,2022-05-03 06:41:07.910685,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,,"13.0",,,Wintergreen Gorge,L11041050,H,"42.1257324","-79.9979943",2022-05-02,17:45:00,obsr563874,S108795319,Traveling,P22,EBIRD,"114.0","2.414",,"1.0","1",,"1","1","0",,,"Observed in vicinity of East Side Connector bridge; recording (above noise of creek) includes a Red-bellied woodpecker...best falcon calls heard near end."
URN:CornellLabOfOrnithology:EBIRD:OBS1434010606,2022-05-17 21:27:31.758501,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,,,,,Presque Isle SP--Gull Pt.,L337068,H,"42.169432","-80.0617236",2022-05-17,17:54:00,obsr544538,S110534448,Traveling,P22,EBIRD,"132.0","4.828",,"1.0","1",,"0","1","0",,"Parking at Beach 10 then walking along north shore via poorly maintained path. I would highly recommend taking the south trail at this junction (42.1706071, -80.0765230). What a spectacular little spot!",
URN:CornellLabOfOrnithology:EBIRD:OBS1445884005,2022-05-29 17:31:27.690905,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,,,,,Presque Isle SP--Gull Pt.,L337068,H,"42.169432","-80.0617236",2022-05-29,10:15:00,obsr319002,S111603233,Traveling,P22,EBIRD,"80.0","3.879",,"1.0","1",,"1","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1412645232,2022-05-02 17:37:14.465435,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,US-PA_1123,"13.0",,,Presque Isle SP--Niagara Boat Launch,L1056673,H,"42.1455195","-80.1311392",2022-05-02,09:24:00,obsr58253,S108759599,Traveling,P22,EBIRD,"54.0","5.456",,"3.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1442307245,2022-05-25 16:12:54.943069,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,US-PA_1123,"13.0",,,Presque Isle SP (IBA),L129756,H,"42.15868","-80.0994568",2022-05-25,07:08:00,obsr466366,S111263950,Traveling,P22,EBIRD,"52.0","2.816",,"2.0","1",G8452876,"0","1","0",,,BW 55
URN:CornellLabOfOrnithology:EBIRD:OBS1418422647,2022-05-07 14:20:20.60351,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,US-PA_1123,"13.0",,,Presque Isle SP (IBA),L129756,H,"42.15868","-80.0994568",2022-05-07,06:00:00,obsr2144829,S109230512,Traveling,P22,EBIRD,"420.0","9.656",,"1.0","1",,"0","1","0",,,at sidewalk trail
URN:CornellLabOfOrnithology:EBIRD:OBS1411282684,2022-05-01 17:09:01.039234,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"2",F ,C1,F ,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,,"13.0",,,"1381 Ponderosa Dr, Erie US-PA 42.06226, -80.07667",L16484952,P,"42.062259","-80.076673",2022-05-01,16:07:00,obsr370112,S108647197,Traveling,P22,EBIRD,"22.0","0.799",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1422760998,2022-05-10 20:41:54.495217,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,,"13.0",,,Tom Ridge Environmental Center/Presque Isle Hawk Watch,L2943760,H,"42.1096013","-80.1539218",2022-05-10,08:00:00,obsr353838,S109596005,Traveling,P22,EBIRD,"390.0","0.161",,"3.0","1",,"0","1","0",,"Hawk Watch.  Julie Leonard and Sam Stull assisted with the count.  Pat Howell, Joao Taveres, and Marl Lethaby stopped for a visit along with three or four others.",
URN:CornellLabOfOrnithology:EBIRD:OBS1410847932,2022-05-01 12:52:44.183542,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Erie,US-PA-049,US-PA_1123,"13.0",,,Presque Isle SP--East Pier,L1128125,H,"42.1534163","-80.1110037",2022-05-01,12:25:00,obsr245667,S108609566,Traveling,P22,EBIRD,"27.0","0.531",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1439529294,2022-05-22 18:32:00.704505,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,,"29.0",,,"735 Marietta Ave, Lancaster US-PA 40.03899, -76.31906",L16016058,P,"40.038989","-76.319063",2022-05-22,18:28:00,obsr935017,S111012857,Stationary,P21,EBIRD,"3.0",,,"2.0","1",G8437429,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1439528677,2022-05-22 18:32:00.704505,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,,"29.0",,,"735 Marietta Ave, Lancaster US-PA 40.03899, -76.31906",L16016058,P,"40.038989","-76.319063",2022-05-22,18:28:00,obsr427226,S111012856,Stationary,P21,EBIRD,"3.0",,,"2.0","1",G8437429,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1444822414,2022-05-28 12:12:52.511072,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,US-PA_965,"29.0",,,Turkey Hill Nature Preserve/Enola Low-Grade Trail--Manor Twp.,L2716315,H,"39.9666186","-76.4564831",2022-05-28,09:50:00,obsr1231038,S111498746,Traveling,P22,EBIRD,"60.0","10.525",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1412611073,2022-05-02 17:30:40.703616,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,US-PA_965,"29.0",,,Observation Site Rd.,L2179917,H,"39.9298629","-76.3971233",2022-05-02,14:39:00,obsr1286740,S108758929,Traveling,P22,EBIRD_PA,"169.0","9.753",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1420579793,2022-05-09 00:35:50.788936,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"2",,,,"Female, Adult (1); Male, Adult (1)",United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,US-PA_965,"29.0",,,Turkey Hill Nature Preserve/Enola Low-Grade Trail--Manor Twp.,L2716315,H,"39.9666186","-76.4564831",2022-05-08,14:30:00,obsr745507,S109414137,Traveling,P22,EBIRD,"135.0","3.38",,"1.0","1",,"0","1","0",,hiked from about 2.4 to 4.4 marks on the trail,nesting pair
URN:CornellLabOfOrnithology:EBIRD:OBS1440611895,2022-05-23 17:25:06.518761,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,US-PA_965,"29.0",,,Turkey Hill Nature Preserve/Enola Low-Grade Trail--Manor Twp.,L2716315,H,"39.9666186","-76.4564831",2022-05-23,08:00:00,obsr39448,S111110982,Traveling,P22,EBIRD,"160.0","8.851",,"1.0","1",,"0","1","0",,,at nest site
URN:CornellLabOfOrnithology:EBIRD:OBS1424012501,2022-05-12 20:20:51.031722,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,US-PA_965,"29.0",,,Observation Site Rd.,L2179917,H,"39.9298629","-76.3971233",2022-05-09,08:15:00,obsr849218,S109702220,Traveling,P22,EBIRD,"285.0","9.656",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1438526593,2022-05-21 23:35:01.584248,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,US-PA_965,"29.0",,,Observation Site Rd.,L2179917,H,"39.9298629","-76.3971233",2022-05-21,07:25:00,obsr745507,S110919701,Traveling,P22,EBIRD,"195.0","2.012",,"1.0","1",,"0","1","0",,hiked past the power station down the wood road to the power line break.,
URN:CornellLabOfOrnithology:EBIRD:OBS1436068938,2022-05-19 20:10:21.86683,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,,"29.0",,,"Noel Dorwart Park (40.055, -76.351)",L19160937,P,"40.0552498","-76.3509025",2022-05-19,20:06:00,obsr3089679,S110706943,Traveling,P22,EBIRD,"20.0","0.805",,"1.0","1",,"0","1","0",,,Flew way over head but photo confirms.
URN:CornellLabOfOrnithology:EBIRD:OBS1415058963,2022-05-04 19:43:54.601198,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"2",CF,C4,CF,,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,,"29.0",,,Columbia River Park,L682711,H,"40.0308841","-76.5087676",2022-05-04,17:00:00,obsr218514,S108960350,Stationary,P21,EBIRD,"122.0",,,"1.0","1",,"0","1","0",,"71F. Partly cloudy,  hazy across the river.",
URN:CornellLabOfOrnithology:EBIRD:OBS1543045301,2022-10-18 13:49:15.682954,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lehigh,US-PA-077,,"28.0",,,Pool Wildlife Sanctuary,L794225,H,"40.5417582","-75.5118924",2022-05-23,15:00:00,obsr2888217,S120898529,Traveling,P22,EBIRD,"90.0","3.219",,"2.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1412374214,2022-05-02 17:02:12.321714,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lehigh,US-PA-077,,"28.0",,,Fogelsville Quarry,L838804,H,"40.5937757","-75.6277156",2022-05-02,11:30:00,obsr40364,S108738370,Stationary,P21,EBIRD,"10.0",,,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1425438917,2022-05-12 18:36:36.789541,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lehigh,US-PA-077,,"28.0",,,Trexler Nature Preserve,L9196183,H,"40.6547204","-75.6305797",2022-05-12,09:22:00,obsr573921,S109816640,Traveling,P22,EBIRD,"112.0","6.437",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1431777566,2022-05-16 07:36:19.945094,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Luzerne,US-PA-079,,"28.0",,,Kirby Park,L861021,H,"41.2504434","-75.8929376",2022-05-16,06:27:00,obsr341100,S110349354,Traveling,P22,EBIRD,"84.0","4.506",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1427589235,2022-05-14 10:28:41.38232,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Luzerne,US-PA-079,,"28.0",,,Kirby Park,L861021,H,"41.2504434","-75.8929376",2022-05-14,08:10:00,obsr1502048,S110001910,Traveling,P22,EBIRD,"100.0","3.219",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1428999092,2022-05-14 20:26:38.158949,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Luzerne,US-PA-079,,"28.0",,,Kirby Park,L861021,H,"41.2504434","-75.8929376",2022-05-14,17:56:00,obsr341100,S110121956,Traveling,P22,EBIRD,"22.0","1.384",,"2.0","1",G8374078,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1414595480,2022-05-09 22:13:01.340013,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Luzerne,US-PA-079,,"28.0",,,Kirby park,L14443007,P,"41.2534841","-75.8828259",2022-05-04,10:00:00,obsr1502048,S108919478,Traveling,P22,EBIRD,"120.0","3.219",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1426068039,2022-05-13 10:31:24.899046,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Luzerne,US-PA-079,,"28.0",,,Kirby Park,L861021,H,"41.2504434","-75.8929376",2022-05-13,08:30:00,obsr1502048,S109869137,Traveling,P22,EBIRD,"90.0","1.609",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1421156776,2022-05-09 13:20:31.148966,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Luzerne,US-PA-079,,"28.0",,,Kirby park,L14443007,P,"41.2534841","-75.8828259",2022-05-09,09:30:00,obsr1502048,S109458691,Traveling,P22,EBIRD,"120.0","3.219",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1428512721,2022-05-14 15:21:33.086258,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Luzerne,US-PA-079,,"28.0",,,Kirby Park,L861021,H,"41.2504434","-75.8929376",2022-05-14,13:50:00,obsr398132,S110079184,Traveling,P22,EBIRD,"90.0","3.148",,"2.0","1",G8368224,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1420376434,2022-05-08 20:36:26.53707,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Luzerne,US-PA-079,,"28.0",,,Kirby Park,L861021,H,"41.2504434","-75.8929376",2022-05-08,07:32:00,obsr355546,S109398493,Traveling,P22,EBIRD,"419.0","4.023",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1439291323,2022-05-22 15:23:07.199152,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Luzerne,US-PA-079,,"28.0",,,Kirby Park,L861021,H,"41.2504434","-75.8929376",2022-05-22,07:05:00,obsr355546,S110988840,Traveling,P22,EBIRD,"380.0","3.862",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1429279875,2022-05-14 20:26:38.158949,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Luzerne,US-PA-079,,"28.0",,,Kirby Park,L861021,H,"41.2504434","-75.8929376",2022-05-14,17:56:00,obsr1662592,S110146679,Traveling,P22,EBIRD,"22.0","1.384",,"2.0","1",G8374078,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1428512694,2022-05-14 15:21:33.086258,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Luzerne,US-PA-079,,"28.0",,,Kirby Park,L861021,H,"41.2504434","-75.8929376",2022-05-14,13:50:00,obsr2295764,S110079182,Traveling,P22,EBIRD,"90.0","3.148",,"2.0","1",G8368224,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1431082856,2022-05-15 20:19:32.471165,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Luzerne,US-PA-079,,"28.0",,,Kirby Park,L861021,H,"41.2504434","-75.8929376",2022-05-15,07:27:00,obsr355546,S110293932,Traveling,P22,EBIRD,"438.0","4.023",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1435362635,2022-05-21 21:24:18.142278,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Luzerne,US-PA-079,,"28.0",,,Plymouth Flats (restricted access),L694383,H,"41.2199212","-75.9719181",2022-05-19,05:54:00,obsr166632,S110642296,Traveling,P22,EBIRD,"56.0","2.816",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1446083949,2022-06-28 17:57:23.292947,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Luzerne,US-PA-079,,"28.0",,,Kirby Park,L861021,H,"41.2504434","-75.8929376",2022-05-29,07:32:00,obsr355546,S111624189,Traveling,P22,EBIRD,"339.0","3.862",,"1.0","1",,"0","1","1",,,I have been monitoring this peregrine territory since 1998.
URN:CornellLabOfOrnithology:EBIRD:OBS1447119476,2022-05-30 14:02:20.36162,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lycoming,US-PA-081,,"28.0",,,Lycoming College Parking Lot,L3271568,P,"41.24454","-77.000859",2022-05-23,16:42:00,obsr555571,S111727540,Incidental,P20,EBIRD,,,,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1428256729,2022-05-14 13:39:55.720609,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Lycoming,US-PA-081,,"28.0",,,Williamsport Dam,L831656,H,"41.2347685","-77.0060921",2022-05-14,12:39:00,obsr535235,S110055122,Traveling,P22,EBIRD,"42.0","1.609",,"3.0","1",G8366667,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1428256196,2022-05-14 13:39:56.104579,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Lycoming,US-PA-081,,"28.0",,,Williamsport Dam,L831656,H,"41.2347685","-77.0060921",2022-05-14,12:39:00,obsr441990,S110055123,Traveling,P22,EBIRD,"42.0","1.609",,"3.0","1",G8366667,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1418993377,2022-05-07 21:45:56.396985,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lycoming,US-PA-081,,"28.0",,,Mill St.,L2220529,H,"41.2407226","-76.9371486",2022-05-04,18:38:00,obsr535235,S109279126,Traveling,P22,EBIRD,"35.0","1.207",,"3.0","1",G8320470,"0","1","0",,,Odd for May at this location
URN:CornellLabOfOrnithology:EBIRD:OBS1419388716,2022-05-08 09:17:58.17084,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lycoming,US-PA-081,,"28.0",,,Williamsport Dam,L831656,H,"41.2347685","-77.0060921",2022-05-08,07:13:00,obsr460387,S109308525,Traveling,P22,EBIRD,"121.0","5.44",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1432286411,2022-05-16 18:59:39.960412,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lycoming,US-PA-081,,"28.0",,,Rose Valley Lake,L1789607,H,"41.386983","-76.9890727",2022-05-16,11:51:00,obsr412946,S110391596,Traveling,P22,EBIRD,"124.0","6.148",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1447121026,2022-08-07 15:37:26.96276,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lycoming,US-PA-081,,"28.0",,,Williamsport Dam,L831656,H,"41.2347685","-77.0060921",2022-05-26,19:01:00,obsr555571,S111727780,Stationary,P21,EBIRD,"100.0",,,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1416294094,2022-05-05 20:01:37.401469,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Lycoming,US-PA-081,,"28.0",,,"2-8 Chestnut Street, Williamsport, Pennsylvania, US (41.246, -76.983)",L18867603,P,"41.2455211","-76.9834785",2022-05-05,19:10:00,obsr460387,S109059894,Traveling,P22,EBIRD,"49.0","2.462",,"1.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1418989267,2022-05-07 21:45:56.90328,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Lycoming,US-PA-081,,"28.0",,,Mill St.,L2220529,H,"41.2407226","-76.9371486",2022-05-04,18:38:00,obsr441990,S109279127,Traveling,P22,EBIRD,"35.0","1.207",,"3.0","1",G8320470,"0","1","0",,,Odd for May at this location
URN:CornellLabOfOrnithology:EBIRD:OBS1457376869,2022-06-11 23:08:56.378039,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"3",NY,C4,NY,,United States,US,Pennsylvania,US-PA,Lycoming,US-PA-081,,"28.0",,,Williamsport Dam,L831656,H,"41.2347685","-77.0060921",2022-05-30,19:27:00,obsr555571,S112740291,Traveling,P22,EBIRD,"44.0","0.805",,"2.0","1",G8543200,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1428245701,2022-05-14 13:39:55.720609,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"2",,,,,United States,US,Pennsylvania,US-PA,Lycoming,US-PA-081,,"28.0",,,Williamsport Dam,L831656,H,"41.2347685","-77.0060921",2022-05-14,12:39:00,obsr555571,S110055121,Traveling,P22,EBIRD,"42.0","1.609",,"3.0","1",G8366667,"0","1","0",,,
